,Right Arm Angle,Full Body Angle,Left Leg Angle
145,163.76684633343953,161.87171655520623,174.8856623359046
146,170.6460508495629,171.4278009076049,173.38434467994367
147,156.98789339498788,165.0739422413912,168.4530253550634
148,164.69450354969936,165.13516597358353,163.75105527773712
149,173.4272372463797,159.19662383637421,161.31176335213183
150,98.31590735539798,166.43042085223317,160.11189827967834
151,174.03858684662185,137.87407396911973,158.23008070534627
152,128.26823946505036,158.60841208838326,157.6999484745269
153,179.9113450521222,141.832492618236,156.4920386268231
154,176.9174864145948,135.18973240949035,154.9314733461918
155,174.51801000740724,132.36097722809285,152.93823579839693
156,167.5156827733969,131.40785983232036,150.06624580986588
157,167.29865072016685,125.74102542032628,148.75779472166886
158,163.03180475236383,123.66495955453875,148.08885374565233
159,170.1429873489296,120.27994858892579,147.8920481615204
160,171.45288575385726,118.86640613722788,147.22261578548836
161,170.3538409807324,118.43647528748811,146.70740969980352
162,173.04868529136638,116.04075039402616,145.5093401760543
163,169.7933079549555,113.19920802276397,144.3063923561662
164,165.00946597379743,110.26706451452911,143.8700552048793
165,155.25219680153907,105.98775001489724,143.65779922822844
166,151.67043162703806,102.44743273277219,141.35653258533424
167,149.48320500856178,100.97909778868772,140.78767316745933
168,147.8972188791091,97.19545420649787,139.81969405650105
169,147.87746943541015,95.63224185005895,143.06800989627766
170,145.08766648019122,93.32832846609969,144.0825218339885
171,140.1528998614838,88.34399758854308,144.69121410130685
172,141.93589039690343,84.70380702157443,145.0499145288439
173,138.48461128454755,84.19346874828392,151.26349501958623
174,132.94944538870197,82.14343620066545,154.12810831793692
175,130.7699860763225,78.1442107307627,156.23561775636747
176,131.02095069913278,72.72810129852783,157.31087119217872
177,137.3448686075599,36.854829271838305,96.93035241840425
178,141.16163503976506,32.536192900563734,93.18548816579903
179,136.0071931657028,31.977688338068855,95.21731666998579
180,140.6925318549802,32.0919653779875,101.21835342810351
181,145.07589726732093,32.91473331134778,104.56196699974899
182,145.18351505589317,33.823403857593625,109.01242853364715
183,147.9262168472681,33.75309903207478,110.12764567961423
184,150.3709086561281,32.49507873027461,119.62793491605609
185,155.4851341672865,33.34944316187782,123.61007968311574
186,154.69683239789006,33.37786008463258,128.0119476636674
187,154.4308380448829,35.465802601646736,135.55881226640614
188,154.19690985933886,38.90972464738972,142.4763744520154
189,149.5757915145173,45.10578693558242,159.5421252585576
190,147.48612475029358,44.13398143967918,153.79134953700628
191,146.67687733208425,44.28540172096103,154.4852657544939
192,154.6429099227451,42.993354990569884,146.8041175263042
193,154.77185762056544,43.26435010642364,146.855076144268
194,150.17310597341978,42.64027832315263,147.58648489403592
195,149.29757305084274,43.78282897034591,147.77651782238408
196,148.08019260458482,45.10583008930951,149.34305472454145
197,146.10893998938766,44.19231128922818,149.32148540018463
198,148.7681432415713,44.16221895313071,149.03371384933482
199,150.17085615254402,46.07515721087782,152.09445479015508
200,150.4874884409118,48.3715701763673,153.39052848097444
201,151.27383039366828,48.82537214203003,154.05238099846332
202,149.84891145614878,49.52607731723332,154.11129280052236
203,151.845773311179,49.605814406956625,154.79197122645033
204,150.981267780074,53.41540408839204,154.8787133671204
205,150.69852039559456,50.997719742899086,156.6526902428397
206,154.99971201764393,49.888912983504085,156.08911214299948
207,154.00951817154518,50.47999851201431,158.27870397063433
208,156.3661554258294,51.35580850237732,158.96246784648363
209,157.4403078824398,55.180275660859806,158.11192524927023
210,160.7349809256195,54.79077874445908,155.7015059168574
211,157.0407180797836,59.100126510675295,153.54760578531074
212,154.9977632721446,58.486852560499734,150.67870401441817
213,152.3458344978699,62.57466046696043,147.67423612721834
214,154.17918322935142,60.698135613582906,146.9248610356814
215,156.89512472991666,60.13150043161476,145.53029647580277
216,156.0665328565996,55.45771498024982,143.753873928146
217,158.41919979267578,56.903129033285765,143.00463562006613
218,158.0327173641798,56.03203979990804,141.85424695017062
219,147.92262748155918,52.20754538960315,140.6527854599636
220,144.8948829378627,51.934867688548614,141.29401511912087
221,147.07170949319593,53.39611215382751,144.39124289742443
222,146.78514504526427,55.71895270356242,143.94211153408153
223,146.59457690576883,57.747747285164,139.17029764598317
224,143.9328830563442,58.678428739725554,139.10358578736754
225,144.35228584574915,60.49840381359707,136.04568555366825
226,144.6446535342348,62.347673938921986,134.18407428525916
227,143.4107003537096,64.51933367327862,134.1010775688927
228,141.60385867470532,67.4292421332192,132.6715626352405
229,139.29968846175805,70.40877817468147,132.35792421103628
230,138.11117578383312,72.67977784125553,129.8833582253656
231,138.17139650533048,72.17366997538723,125.59036051418403
232,137.78715174504023,72.48343477653215,122.1000790873045
233,136.95280938760715,72.48781299919838,121.80818832499884
234,138.07139315534664,72.31541458975516,119.86303923699256
235,139.22391808494714,73.5380371145245,118.45008126764574
236,137.19162849121946,74.71132426479497,118.38356072988509
237,131.33511029894387,74.92667777874695,118.6698899859667
238,128.92813880036002,74.88655552363048,120.44855291010884
239,131.67934815875725,73.98911831682969,122.23249311851563
240,125.21431498091931,77.86888447765394,125.40553160112805
