,Right Arm Angle,Full Body Angle,Left Leg Angle
69,110.0579990331286,132.89794265386385,175.78367305773628
70,111.0691279066276,132.82665357405395,175.87037917711623
71,112.13400619023156,132.6977228526298,175.920449342475
72,112.03166520651446,132.8138089054687,175.86045276323657
73,111.9254496159204,132.85459187222864,175.74585072983274
74,111.91217180906777,132.7728641116097,175.73968970996728
75,111.99895073477265,132.72946777580674,175.81381521280278
76,112.25674204465025,132.59648901872538,175.93573626424535
77,112.92421489998452,132.37185095471327,176.1250088669186
78,113.35919582020524,132.3004679212634,176.2059217517942
79,113.50320610557732,132.268602865321,176.20781965954612
80,113.52449801267034,132.2654533411907,176.30054760931776
81,114.15046269911947,132.41865712515883,176.430734170969
82,114.67018815366839,132.6255880855108,176.3453530701605
83,116.1435602183746,132.56885820688797,176.3729363404873
84,117.49588032622353,132.55573086295058,176.2593461252613
85,118.79463430013878,132.09007654818237,176.20977999190367
86,119.95686772658296,132.2222228470885,176.19850348308796
87,121.52492118531023,132.03055147999103,176.2763080545492
88,122.71910741270058,131.44701064276396,176.6851147360552
89,123.45381528586802,130.7708183985725,177.17360154535837
90,123.50173919070106,130.34278824286494,177.64047570431356
91,123.71501427192864,130.13608129694816,178.03361871969454
92,124.41272750954514,129.7830881949284,178.0754441979855
93,124.90393277869065,129.59684897135,178.0611003655143
94,125.28972947998676,129.3701579974376,178.05028285234138
95,125.74586708619381,128.5785346670716,177.98190532054878
96,125.0208743028672,128.5993110637192,177.9513727804232
97,124.70915595778354,128.41453166258026,177.91735061435654
98,124.51883623566458,128.45971558683934,177.82944345134302
99,124.7186715635256,128.7225713126626,177.73071830061488
100,124.70210399357119,128.98809633072372,177.7147601620449
101,125.49572903665951,129.1956792005622,177.59161410274842
102,125.61749400615967,128.8057424361683,177.60042581476057
103,125.69662774803814,128.39438464014185,177.71405356488106
104,126.25418903679248,128.21026241657353,177.76547919015184
105,126.8324456877583,127.79443453502265,178.0375521109554
106,127.96857468823939,126.83015922319825,178.331464256979
107,127.83416393901098,126.46449548701423,178.41168526477213
108,128.64225304017708,125.12939713602054,178.4190897580219
109,129.41648839289005,124.4331631528306,177.9428628960765
110,129.65124534593298,124.29989137901323,178.02894402857112
111,130.12445413037813,123.75656522453647,178.27814670137724
112,130.57565772331986,123.27860261848987,178.71248580330038
113,131.1530038329711,123.25617649696984,179.08503915407724
114,131.57179478921327,122.75731971776978,179.58334339853036
115,132.06085557172193,122.4313225803223,179.73270721491122
116,131.789701897436,122.35563782245744,179.76866645207
117,131.85525703801224,122.26384702689182,179.2858205768621
118,132.06282525855107,122.17210505563033,178.7783877126448
119,132.15227471778897,122.04084808299496,178.13459769799422
120,132.34000164728673,122.1735449310198,178.02684957501526
121,132.4400793663818,121.94346739072436,177.8593146328326
122,132.31752749630365,122.20382748937526,176.9172713305262
123,131.94225638143783,122.49843549185503,176.06753624845308
124,131.13442941750216,123.06279145484307,175.1682411676249
125,130.404513708223,123.74284552637457,174.3859775347189
126,129.7208049107771,125.03378443401168,173.90570135458967
127,129.31470539441142,126.06216929173054,173.7243619865729
128,129.13668757113462,126.8099021577163,173.3552555074458
129,129.09062979094068,127.54446825002759,172.83644183230402
130,128.75011461811008,128.2098664986733,172.62319675365129
131,128.4326344521516,128.9011562374431,171.98498050175803
132,129.76020647782894,129.26493754994462,171.52486895004301
133,130.41441649280537,129.4902154751109,171.1698020434306
134,130.53145224859242,129.7667672738887,170.90638032201477
135,130.59811632192668,129.7686245400486,170.77172041412624
136,130.40661537694479,129.92730956711026,170.6531071624643
137,129.96836253901694,130.01806085694102,170.5787057428913
138,129.59711413521944,130.3121956897876,170.31306068161788
139,129.458585715417,130.27443760198392,170.22238408653016
140,129.40308132440396,130.21967865846935,169.91934793005296
141,129.4024589084724,130.4782885519427,168.9515632876699
142,129.81666722776583,130.92613474309383,168.564947233916
143,129.7681818429697,131.57139288078764,168.6178829690753
144,130.11043711263747,131.66254869840415,168.58988077360956
145,130.42248850992885,131.56178223153128,168.73107994893985
146,130.29786595962452,132.24361693852163,168.69952728032067
147,130.08328330088895,132.72738350354163,168.56986535377305
148,130.8069993531804,133.4368723716049,168.34698386230872
149,131.21225747592422,133.68217635127536,168.2065050527385
150,131.39187862209658,134.07405996400405,167.72396945884097
151,131.16064816303575,134.22568790437614,167.78100195410076
152,131.28220626384248,134.41711264350576,167.69193764499306
153,131.50322281440998,135.21368190887551,166.47591619093032
154,130.8401007533977,135.38267992076462,165.91171108119528
155,130.89545363786675,136.23332568991367,164.96041482280722
156,131.08218704851618,137.64839609448322,164.18419071821793
157,130.2843649011667,137.99494746198297,164.0270019259457
158,129.145870343464,138.40919565838598,163.91740219377317
159,128.13732481118925,139.36484408386036,163.65819862763624
160,127.52617864871743,140.07625094899487,163.00346384121613
161,126.76834002584897,141.49685980951676,162.67133521793895
162,126.04786578416046,143.1508832339499,162.46935719960317
163,125.82647669728412,144.22762841638323,162.06214453445864
164,125.65382550777498,144.71506324473225,162.11763685784206
165,125.10132787218727,145.89547940467898,162.50965694598804
166,124.62578578275212,146.91781042730958,161.87797960806958
167,124.41619417815227,147.80934153970466,161.70625673406667
168,123.7614752582001,148.25445754127034,161.49293309646197
169,123.20722310900008,148.6648339786467,160.7888780519386
170,122.5682113307735,149.1327832102924,160.37777382923105
171,121.99102912554292,149.91496816988763,159.86380112336283
172,121.14661728256834,150.64739890954652,159.67056193192113
173,119.59466653168334,151.2240925101381,159.24279659516426
174,118.14499128126461,151.66681589267512,158.68667815019685
175,117.71600464757347,152.1958484118263,158.18610742138026
176,117.08937667872945,152.9769116296406,157.74085145065843
177,116.15813332344203,154.0422519574458,157.4044561036065
178,115.68034554563802,155.11065513256995,157.1958818186953
179,115.33053359503513,156.32500816744195,157.39916643720764
180,114.22348516777721,157.25266505340514,157.29912128068852
181,113.98811006883193,158.23270910271725,157.10410031659035
182,113.43131049743948,158.6054479981269,156.30927743728725
183,112.763014849687,159.3367403325987,156.1261478370793
184,112.05053089298887,159.9225694184305,156.2156445630217
185,111.4641392838408,160.48567648086393,155.79659518472434
186,110.9189843424772,161.25384478290604,155.2047663791293
187,109.39438386956814,162.23801898959098,155.31282530719815
188,108.10551361629213,162.92514624820197,155.00650390979504
189,107.09941300968045,163.69216386868925,154.90932070813793
190,105.16089920927186,164.0221270990975,154.72333737104924
191,102.56723019223998,164.46701274421287,154.0449523809995
192,100.52198361059187,164.85160283993824,153.54741104927135
193,99.25814927896089,165.4433810362054,153.5311854981201
194,98.12020471211653,165.85401135924937,153.25192522541403
195,98.00953839443847,166.17494240944822,152.77960014380156
196,97.13338839872621,166.82009023837975,152.78891665638628
197,96.20751345019441,167.86131187993752,152.05887717200926
198,94.38931198973233,168.44709232433766,150.6316832731547
199,92.95834002477258,169.08387370634196,149.33037442181063
200,91.659951655357,169.39140360667255,148.67588774487993
201,90.58463075259556,169.64606334881987,148.26948698344597
202,90.18897320143857,170.22581692853484,148.47670735540825
203,89.17735021783831,170.73502935365858,148.64077981826935
204,86.79069397800905,171.62916834192526,148.4616155199154
205,85.40491593036445,172.74417574671804,148.40615441121665
206,84.64892066761315,173.42955186568545,147.52296554421815
207,83.49984693568094,174.98719287833742,144.74890937305537
208,83.2387496923697,176.49724106496217,142.0889279951756
209,83.72907611520354,178.23459198537344,140.6896897053021
210,84.61120362155715,179.52017080434882,142.3978134274093
211,86.04189259078967,179.20811602537566,143.71668169280633
212,87.00885857118075,178.5754194397151,144.5658785597509
213,88.68734935133492,176.89692846051497,144.21704770220276
214,90.06671728675713,176.66700257144507,143.95089249469635
215,90.39267626514793,176.1508227882989,144.13797537834952
216,90.1409556084096,175.8587415367394,143.73837759360774
217,90.88069292907835,175.45124147736053,142.75195544817126
218,92.19231112960256,175.18620070157056,142.46442907964595
219,92.15374600811954,174.47770019693846,142.01565156352135
220,87.14877231139813,173.89347232730702,141.4146780926493
221,79.86292273434633,172.62719609126074,140.82805728449316
222,76.82245049302301,171.4518618677179,139.56410472452225
223,77.86938552364876,171.11022311675165,139.33233486923135
224,80.40282899786428,170.46004558017967,138.98082766771932
225,81.46189209557838,168.78114764298493,139.09613996708129
226,71.37373656625962,167.72432377094734,139.63022608303308
227,65.12687128843896,165.78655141747578,139.78679676903235
228,60.970799198277234,160.71733090293662,139.3604787830759
229,59.94733705988974,157.7875094922226,139.12250544171516
230,60.561323617962756,156.95271466898163,138.8665453903378
231,59.117185716055104,155.87871295875456,137.7086979522422
232,56.460824871335234,154.98329461388695,137.63626368452265
233,56.821938423091645,153.7677345321099,136.8737983009562
234,56.69274862361589,153.3548938653331,136.6784619227928
235,51.1763829611806,152.60708730109914,136.72441300054564
236,49.15741202289895,152.5967047718877,137.23841880141455
237,47.46806051818988,153.04494810233535,138.47485770511202
238,43.52186337205234,153.14063356983135,136.70220289831855
239,41.322866880859316,153.38462636570492,136.54588091365645
240,38.97185456779802,153.6424908079367,137.0544024302888
241,37.384582462437564,152.68727207409185,140.6582136686219
242,37.70223310405923,152.49964377181604,142.4680731032219
243,37.68489630488395,152.53807796615203,143.0686739435591
244,37.39266988553883,152.46471085453527,143.9252062121481
245,35.85646402510201,152.10306351202854,143.88532986978558
246,37.83606084284821,151.15362074139134,144.1710016089468
247,18.243752134660244,154.3060273988447,144.67398558853668
248,34.4125225139203,155.30201123951375,146.97489213960662
249,19.40034432830846,155.21763313829675,146.89326596368497
250,18.29721195517695,154.82303559773237,147.06584942788194
251,25.097644501639614,153.7899179277046,146.75550320456966
252,23.074561489808804,153.35806679697603,143.44408078352578
253,79.61152993651199,152.39720275691255,143.34410242429948
254,121.60001527949255,150.40866378731621,142.23650692168948
255,7.791430912765332,138.45292531339976,139.79433478037302
256,7.795456302383535,136.58711715403282,138.36250564775054
257,16.022870188806717,139.63392451398812,137.21509633640974
258,14.471426295563916,139.95043956615922,135.44230190960155
259,16.453491416683878,140.19531439569602,133.96525145831157
260,16.4244729270962,140.97631907193391,133.20746481226152
261,14.908385862654953,141.6054990525049,132.5548770268297
262,15.25754034754688,142.10811605454415,131.53513916364855
263,15.98960474737152,142.0021653657039,131.45324158503743
264,16.27426645738659,142.21620848367073,130.7524719048432
265,16.222119784338503,142.39701815751255,130.3598497321622
266,16.19487035760533,142.4035109503746,130.10153419709317
267,15.491831816906798,142.0244599021269,130.45275062440814
268,13.627523628747054,142.33221202405082,131.55484835411406
269,11.514626011257896,143.3036349674333,131.87690831712212
270,8.884217367442208,142.9687619251229,131.9938846576314
271,7.272789165241981,143.20297808979763,131.56369369910905
272,6.769631768425652,143.5580476660555,131.52722079912866
273,6.489206537435201,143.7861693136709,131.39953110606888
274,6.316713596758881,143.93630663917318,132.08496221831388
275,6.066622704021763,143.57210081586325,136.27831267269949
276,4.9460008086621166,142.03684338876235,140.01599144168304
277,3.9754849766020497,142.20045704990744,140.90374327064816
278,3.2350853100308345,142.58007255962656,140.88267223123518
279,3.0720688126531543,141.98849893940363,141.25283013692155
280,1.9745003285143525,142.69188402482226,141.80157244156257
281,1.8548156615771725,142.51278161055313,141.29433479450893
282,131.6486370579601,147.81522206339528,142.01333372480303
283,84.3589243744269,146.24983451042485,140.8246420868295
284,88.22928511450061,146.65295688069395,140.4575726659022
285,14.150450268065706,147.2987806338913,141.79685975479103
286,7.339310776023774,147.619362076325,142.22876042114703
287,47.00692138399657,148.90238527823735,144.911513363036
288,6.335879436827115,146.6170511321239,145.9016633763231
289,4.340467252713402,146.16379416796718,146.603538694572
290,3.4370551387102344,145.7652982114636,147.23669810471526
291,0.8602849538540238,143.7726225536131,148.50680588770015
292,6.438435349550759,143.39082019745788,149.45792097727573
293,1.3105366683549184,141.73168773108955,150.48903155085458
294,1.7621752133406972,141.28949851554893,152.83533305718035
295,1.190500912492418,141.01955684894247,155.35333773197064
296,0.6120044449948004,140.4605363296107,155.6971298828377
297,0.6194632706654969,140.56957980186715,156.3756339437647
298,4.305570447405702,142.362369026143,157.47893928099003
299,5.972417066443149,143.60373029135022,159.93673691321803
300,6.9820592413981695,145.02741371876158,162.1862534715253
301,8.632350099920842,143.5769880625648,163.51735815696213
302,8.707576749391468,143.24899870798546,164.11202328654588
303,8.619798456514696,143.02822578413256,165.1778275080356
304,10.036203954620305,142.40772127096452,166.07538479686258
305,11.416725154482343,141.40230391372566,167.11395496765758
306,13.680706285554672,141.02605593850325,168.27062470072525
307,13.927595773617185,141.50037270471856,169.04556879762478
308,14.38864833528403,140.5680538209983,169.33439335810434
309,14.540005481918262,140.1616649109086,169.64437072627098
310,15.300595123090826,140.5898339801675,170.60743687375725
311,16.434748336518364,140.58485562858132,171.30175039813196
312,18.899043697540428,140.35914269306133,172.27166034622263
313,21.412389777972972,140.10241934654968,173.31694375069105
314,21.486093429009365,140.399524803125,173.81724202260366
315,24.54292148529145,140.044764164015,174.5218257279696
316,28.341895915581066,140.75141706823356,175.80312950042708
317,31.38703209845036,141.55606925791415,177.38159534045346
318,37.93779904130346,141.11650855821708,178.20524343799858
319,45.524908919918,141.48006296962205,179.3610790558912
320,47.9382452078693,141.9815613663504,179.67337073495736
321,69.80030890296965,141.23582023008157,179.1246947192477
322,87.80166001653113,140.87419144759008,178.13882801480187
323,120.04733811322617,141.12796215723898,177.7842832452426
324,145.36074673675634,142.1567286409211,176.8205721062051
325,176.1848227845583,142.1103301278995,176.5223432007394
326,135.99928953900167,144.92725164868267,175.78666276060738
327,113.22179054795696,146.1206719232318,175.5223131939688
328,123.26260558685553,151.21786186177462,175.4368303183948
329,162.37667700452468,154.62186941106492,175.4177790694213
330,143.96255456154648,157.49243043240057,179.6427111286917
331,132.87992693919142,160.90755059161867,177.72842383534496
332,58.47300662475444,162.42482482650558,176.2803656906617
333,55.19370280436856,162.6702234539354,176.49206292462617
334,52.05770551638644,163.70030223558317,176.16212226775068
335,43.872938650703325,165.83739975247337,175.6456119356723
336,36.583678402518444,167.09924730748756,173.91326854296375
337,36.04561226798929,167.88324660962124,172.38381930889238
338,31.132619037224483,169.94057809455632,172.56095929702158
339,37.13857058234048,170.837617197516,171.44396488949553
340,38.72110173848889,174.06041426783275,171.3402717207634
341,80.69484799180438,175.73151340982812,169.6285804664703
342,128.06134622034105,177.7696338178466,168.28822776096075
343,145.9952479277546,179.49593853941641,168.3297102878739
344,150.22605127364616,178.81088266266912,167.5819221907426
345,150.73010037791397,177.84070753054422,167.00759421367624
346,154.22623216443026,176.91187805348173,167.0118245252164
347,158.10619307489625,175.51730655839125,166.75216832421276
348,161.94128207112763,174.5254556327046,166.53682912638547
349,167.22549404142248,172.98859785198277,167.00409383124088
350,170.34626584036354,172.42888973319444,167.47836418619227
351,171.21035514593635,171.81382082942983,167.81455689416669
352,172.77091636824906,171.67099387153615,168.44687802357515
353,173.49223059135986,171.53566103837113,169.1412682142761
354,173.87600047060738,171.22791199784936,169.95084493752734
355,172.14825815171145,170.7292347606769,170.82315814456922
356,170.60326527052774,170.50282339756575,171.46335255138226
357,169.3608233382456,170.41049387256558,171.7337326067045
358,168.2676402392876,170.56499843953333,172.36243378481893
359,168.48784780311942,170.23492872411452,173.15292103707358
360,169.60243551094095,170.1005758581977,173.76280633470344
361,170.15063698039054,170.11690953981812,173.88794195424825
362,171.33447273056947,169.97898503306962,173.9474773224695
363,172.47746983262783,169.8713701126934,173.96812382930818
364,174.4801707281934,170.00572545092922,174.24160469323348
365,178.18806128040922,170.00716415643166,174.47739742414126
366,176.92617872919195,170.24481272939056,174.88041234627315
367,168.67474226869993,170.7789723241638,175.4820864488419
368,157.4344103246775,171.33048399284093,176.47637905364823
369,157.7614409664014,171.80089749181647,177.10894588173946
370,158.62041452004223,172.9896337084121,177.5672151433957
371,139.96506513460767,173.60333605938726,178.38639422785423
372,83.60088484632367,173.7125842847377,178.97179353424931
373,58.89829599348023,173.73684312737893,179.53556300520128
374,45.80077044747107,174.07666145480803,179.69901839422374
375,45.97003120262375,173.8734948748759,179.82982380038237
376,43.14675972846688,174.17913705844038,179.80375168851663
377,41.101628460953464,174.879337059814,179.8382009852473
378,34.29381379150563,176.97129039112107,179.88391177855942
379,29.857933769132696,178.39439601042605,179.83596893601307
380,29.687124629094797,179.520059459029,179.80409269568693
381,30.07067781178584,179.70191191414222,179.89268037617194
382,31.91779291217692,179.4746770962721,179.8126735653081
383,27.32495701281747,177.69224369575554,179.6014301966863
384,26.441881757451863,177.67962044919327,179.65180224930202
385,29.76235568625376,176.95041933405574,179.6724134507559
386,34.01874599788394,176.93914783366992,179.8594213203507
387,36.46848491998038,176.78752335072974,179.22212104344814
388,41.455907374711416,176.26776838449172,178.3629348916966
389,42.22967202675882,175.86287346046822,177.52939225741653
390,43.94654313999446,175.88700177231559,176.50790664739165
391,51.67599039122075,175.67964766917385,175.9991417113936
392,51.581823948166004,176.47379428653983,175.2220907219184
393,53.195478873438276,176.42966474258384,175.01938357643962
394,56.47656477998436,176.7543853285366,174.70216108045207
395,64.61578727866817,175.9735283148703,174.37898292319343
396,61.565791613529996,176.9047466823715,174.1607574133475
397,78.07075201234994,177.43274697439364,174.35130181134684
398,74.4670153496391,179.26145614502468,174.53965805890212
399,64.13454716241512,179.55936853361743,174.8287578126628
400,77.73270083369914,179.71442398388507,174.47597937462416
401,80.33553794125652,179.49677700503412,173.86441881596022
402,82.46128643008916,178.93860866727584,173.08522031294078
403,86.25849440408871,178.85304483491785,172.60031188674222
404,86.67341317014808,178.81803527944274,172.3348992712579
405,93.22897741314125,178.7067767777449,171.9806783985085
406,88.46014941785694,179.52548328461356,171.7524135527716
407,76.61307168171851,178.42783907437823,171.69001437288165
408,84.31264739548402,179.26649947944796,171.5872452587484
409,88.37566452574413,178.94485962796614,171.55941037828882
410,89.28462067391752,179.90374454680156,171.5565042463137
411,94.60427387051493,179.89224596273627,171.64450080589592
412,109.30990693001368,179.9576158824776,171.77148120286228
413,117.19226648212185,179.24044689142175,171.889274463678
414,130.6010082503355,175.47721472922674,172.07588767431628
415,137.16569987514828,173.31463504476108,172.4111683211615
416,144.24270109809171,169.58503992485066,172.66147778971927
417,143.7660194361638,173.4589864553339,172.7189838085763
418,150.08873356124673,170.30143717880864,172.41883190792853
419,154.04056523718774,170.20411125336224,172.01411225562782
420,157.6798805826185,168.03908905495078,171.56489111883266
421,160.4332505025728,179.86948990719557,170.7747664573817
422,161.09415480290812,139.53718291331592,170.25772685237675
423,161.53608630768156,124.8037128316794,169.9657414794575
424,161.4628493108941,90.12665317472074,169.78239897769905
425,160.7194968657677,62.93603882760711,169.55193607087256
426,162.1223233459483,67.53347672881362,169.47595657731787
427,162.97200921834377,60.09294949270731,169.65611976476902
428,162.60484098270575,66.47819165454577,169.75881351875682
429,163.33686902510703,59.298727270204715,169.8350272794158
430,166.42584938839641,8.853333869281542,169.5534307805014
431,168.3496302251401,12.735075760506362,169.57312371543645
432,169.34715161441645,23.77932914486254,169.59077631961108
433,170.2350131838123,19.368797665242315,169.56488291960827
434,168.83146808022067,13.075093580569813,169.54987920524047
435,167.8908924292024,11.443902720631478,169.57453621238562
436,164.76002042367196,9.495416379016904,169.6921115485691
437,162.1385422260678,8.919071590972347,170.07895549493023
438,161.07936150566317,12.35716252664199,170.05883289238102
439,156.969310670208,23.388110236722575,170.0731615077441
440,154.7385990685654,24.431559550406444,169.6941453404858
441,154.2196036507478,15.438089761277437,169.5201791284117
442,154.21242035320444,12.252202209864594,169.04999109239643
443,153.63818582085793,12.921356243444531,168.01853702925885
444,152.71309946888132,14.640075750365426,166.934538181951
445,150.6773036564284,17.77116024525707,166.56241661019692
446,150.01881426159053,39.83565903819195,165.76834067708398
447,149.2727920326883,78.40104309787922,165.25862413172433
448,148.0292889286644,149.72027436135465,164.91132942008377
449,145.82802368805596,160.66848080826082,164.12973887394105
450,140.27676047139497,170.91188378148132,163.2305525850417
451,139.72334664802435,169.2246084467417,161.5483148257818
452,139.96117516400528,167.43035934707402,159.55802716936893
453,139.8841290632753,166.50549165168678,158.98249946530174
454,130.45867994121895,179.91696384400137,157.67942117168982
455,127.06755677987633,178.92729216752846,157.9136619509122
456,125.34095356491488,178.746677646048,157.16099675622795
457,132.07391051198607,175.81165826038622,155.17986417600096
458,133.57142027429154,173.75186136653446,153.3998330467358
459,127.36949924580233,179.38509781507344,153.167844812953
460,118.69693527201281,174.83661590179614,153.46462492367976
461,121.10529069004278,176.47331475975952,152.84151171716735
462,127.07310738751241,179.47003513260373,150.56348052303255
463,130.4448653041328,176.59660020158017,149.31094760570653
464,131.87309407320942,173.6620202207908,147.54773434818338
465,132.7877994517837,172.2868928794417,147.21876365175913
466,135.5800681791203,169.1978246718879,145.97988058961374
467,137.35679127631735,168.72290830256412,142.32136519060492
468,136.75592537468196,171.64932834862168,139.5132446164096
469,133.80171719114645,174.4334276035098,138.26058342421078
470,123.33152784566204,176.66978083945506,135.80713899223323
471,117.87626535624906,173.81626581332114,135.11590912851324
472,116.4568256240224,172.81986472009342,133.95640251970144
473,115.06737507603097,171.87561898478637,130.20803624679738
474,113.84294856875968,171.7426808691551,128.28602346903202
475,115.44284614760258,170.60611467062873,128.5398594603197
476,120.58724083449599,169.3058649766064,128.0059336160918
477,120.14629902690521,169.2125351252375,127.18721400238596
478,124.22420484773559,168.69575659540487,127.31725896228554
