,Right Arm Angle,Full Body Angle,Left Leg Angle
0,175.37355286579316,100.34915466369546,175.32997565739754
1,175.72677423894683,99.47481481124555,173.39383780661404
2,175.71502972098995,99.39427042111407,172.95142007743286
3,140.4154080544813,166.26810545620157,167.0358384389103
4,163.97501791797282,163.78048569105448,167.9133369043629
5,176.62039220101445,113.35674056390653,167.89037442748517
6,177.10097340863993,106.32867488004985,168.2874011187452
7,177.9663249226694,107.22059739366753,168.31082787661296
8,174.6346586109022,104.57763505790697,169.46590488067739
9,172.88021772405543,103.92830422167498,170.96546787620542
10,171.9289801439449,103.87171850599168,171.75500797423712
11,171.11345035323504,103.6177816679413,171.61148133514016
12,170.59580604088774,103.47194762902984,172.10552571210937
13,170.230476467396,103.40183912699842,172.35275998706481
14,170.0500711337316,103.33026358735827,172.1206614670762
15,169.3818675473799,103.89832545066088,171.8530078888255
16,168.80467564084347,104.421915432572,171.83965048288817
17,168.46479172245623,105.2795851340694,171.49820928251563
18,167.61377139874205,105.78410572810373,171.6267971423214
19,166.78290480669622,105.90885459042573,171.9314455804999
20,166.35929493873897,105.97660011379011,171.90769554137597
21,166.09510227963608,106.13032976288775,172.17746884044783
22,165.92130927410298,106.71222718407063,172.22086441455107
23,165.47643571943144,106.79580242092163,172.60606588571005
24,164.0732802518955,106.74574371547632,172.7655459260206
25,162.47184291567342,106.80023349819439,172.90400537837544
26,161.75561498180073,106.87884039270509,172.91658765787702
27,159.7667040337785,106.86349017250888,173.24551344331374
28,157.1598628287286,107.35106166611581,172.9954043633066
29,154.62037297507896,107.68783831391428,172.77504276408828
30,152.56322841894294,107.88196318621121,172.6335375796809
31,149.88971359665368,108.09379117297436,172.08546192993526
32,148.1666711188368,108.61067308025949,171.74009559972777
33,147.00442857837544,108.91638573325181,171.65114685695016
34,145.51087847313937,109.52694888266981,171.56182690189854
35,144.17118390600916,109.86444458920755,171.5699120843242
36,143.1833245204043,110.15257222886882,171.31197019973052
37,141.14285811877272,110.34217667745938,171.06536726569152
38,140.38333752015944,110.3941757969269,170.69399201920663
39,138.6046406720262,111.16614923551225,170.33996884248722
40,136.78883522128055,112.16785876994021,169.89965000245346
41,133.71509293770282,113.35653278712621,169.6421394785245
42,131.57922104683138,114.22022990531389,169.5777616241032
43,129.38925506875745,114.77617311182351,169.48213126834133
44,128.76087978308473,114.63065994143778,169.44640745937645
45,127.31743119285466,114.87925908529314,169.19420589846098
46,125.46371937996994,115.30154914546983,169.2259942914891
47,122.60357427025755,115.76337955355118,169.03863132668772
48,120.18053356353835,116.2143982022967,169.05976195628625
49,116.90863894349076,116.63788647913213,169.20208315247058
50,115.29296224054056,116.8500773569207,169.3541142441825
51,113.56133176158076,117.0424890633025,169.1564126721747
52,111.36793822876757,117.02397531945644,169.31429804733725
53,108.83783786282586,117.3944171563011,169.21924039325958
54,105.77858965479524,117.4949555795476,168.79752320863992
55,103.86132242090729,117.53855932073054,168.52933549751833
56,103.29125546747488,117.7056596053352,168.49839055718363
57,101.74913137775796,117.72669251992332,168.21195830023632
58,99.46188988818483,117.89026594624352,168.00328035653183
59,97.8823654263307,118.32530665513545,167.8569237143707
60,96.09678654736075,118.4775341856795,167.44876190919987
61,94.78310845571993,118.89820952782986,166.8507478473694
62,93.49234275472979,119.36997451035165,166.2623925682702
63,92.08978424472693,119.71585734078258,165.91066296427448
64,91.66008948646947,119.67964837326136,165.92621359250705
65,89.92699368439824,119.94906256029063,165.87815970233473
66,88.33886091000637,120.34886383533967,165.68653749087346
67,85.82831727621769,121.35233371639046,165.44520037020456
68,83.78275196042424,121.83431811409872,165.21036140207136
69,82.31299269754275,122.19857991785608,164.95159493688868
70,80.2940488437091,123.0238697590899,164.7739948994061
71,79.36529781681439,123.25058330131293,164.42264111589415
72,77.79233901090464,123.47244435013738,164.3165560075586
73,76.44388624649037,123.68330913390733,164.10647992779872
74,75.55283096702637,123.72479320122756,163.63396825774277
75,74.62330663075068,123.67618450985194,163.53050488018113
76,73.76383590190753,123.41425735249504,163.12487352901977
77,71.78870554283074,123.61259433945091,162.4936797020291
78,69.7587912150118,123.73622615743716,162.08089379289765
79,68.19869293015627,123.67704875711124,161.6399310137612
80,67.7724802688782,123.64391994776037,161.35711198490213
81,66.98829466709392,123.96079447162188,161.19100972070285
82,66.02546828484303,124.21060024372562,161.0613763462932
83,65.11477596730438,124.33202208116379,160.88852483244673
84,63.565871768400484,124.74734691864694,160.4395878151491
85,62.6093522993109,124.92775915507957,160.26839757895135
86,62.3753938464798,124.9389714770914,160.39247683827202
87,61.0884080714646,125.34176792254948,160.42541130478907
88,58.504778801552334,126.13982247868503,160.47945018388975
89,56.42047159971859,126.84865678383667,160.553917959695
90,54.6336750837993,127.48185660922056,160.6665670482312
91,53.530088862201644,127.78478007116777,160.58203986685925
92,52.98639824878779,127.95017328990605,160.38212127402548
93,52.875435198477994,128.1495862661281,160.1564125827329
94,51.809883133841474,128.23300586203135,158.58905204000618
95,50.88267620244089,128.5454005960342,158.2852972748414
96,50.39005170888156,128.74277114826765,158.02025218641916
97,50.02419008020304,128.9633675026147,158.5470901355154
98,50.28002696043458,128.80732821870407,158.5909545841304
99,49.76033398880717,128.92150788607154,158.38781867469842
