,Right Arm Angle,Full Body Angle,Left Leg Angle
190,176.93774381995263,169.90029945455316,174.26427783081056
191,158.32141300663048,171.8650685907522,175.35591261898134
192,176.83634691340333,172.8987894808125,175.1650065328447
193,174.11744083635207,175.33702728916748,175.48225375834605
194,160.17554448352038,177.79333876294615,174.87146612171728
195,158.7436601296836,178.93414994360882,174.63295276304424
196,158.00666213183172,179.10824770640897,174.74579855429207
197,176.68537721336713,174.80537223021656,174.14236030709472
198,164.67258783066669,176.63592723400745,173.6172385987934
199,174.2476854433796,173.17446935954098,173.76388567273912
200,168.3820400518787,171.487353629216,174.11201441800728
201,175.6834637876807,168.20126708845996,173.78985076196304
202,173.86069682842637,168.1171918566422,173.62931966186588
203,165.8563327848742,163.82898191421825,173.37422012602758
204,97.67553260585584,158.72095944747448,173.12920618747646
205,118.6031069786969,159.4570420153504,172.35936055213807
206,136.78188931529058,159.011642227524,172.28301943162325
207,173.69304516552185,162.28560592625846,172.68608910935654
208,174.45428039971227,162.1712212272944,172.75492924527998
209,173.88169804345844,162.26141608566107,173.0416966468597
210,178.30109479529526,161.4460559024278,173.03759984854727
211,179.8696707139796,160.51395340646792,172.607497858129
212,178.1935838803911,159.86931814509728,172.36068468746603
213,176.7572803091821,159.0353214860627,172.70247273430275
214,173.1083723880778,158.917910000619,173.01869796411208
215,170.95235265782424,158.47351209543686,173.06131487323444
216,161.98524845660026,156.80124784348203,174.33239362534965
217,157.2367076864998,155.8823791507517,174.94967709025514
218,158.41695472386215,155.6798648260781,174.70558707759423
219,151.41515594881793,155.00736153916793,174.1663824270804
220,152.83056481198503,154.9226792784684,173.89416718916965
221,153.7294158660622,156.17193982704848,173.17494978946547
222,154.01580231587334,156.0880462240932,173.68778579495046
223,155.47931962863862,154.86101975339616,174.09972098159824
224,153.94868575127666,153.8029106530652,173.77668287831003
225,113.25162141016074,152.2262390535533,173.10993897652816
226,168.38273588378993,153.17598428296023,171.77398758011827
227,163.44082719123514,153.93003139743413,171.85649688032248
228,142.39160210302862,154.02935071607715,171.96204027435243
229,127.86531018594061,153.45802227632777,171.42966243747765
230,109.82672522060899,159.5672260268978,170.65914163378767
231,156.09030662604027,134.97243929127288,176.2065516403735
232,159.85023098137285,138.24530763773998,178.05984356947405
233,124.03518651806374,137.9877417904256,179.4705630500461
234,152.0290487380037,140.54458698030723,172.9675005242141
235,156.51804782728811,136.79947058369405,177.05807584844393
236,157.8790458477356,160.52686345727702,172.34605425126537
237,161.62557608239464,170.67556307772546,170.93943938035704
238,136.4387113715478,164.0995027870665,171.510241651974
239,135.2200121600516,167.44015698334127,171.19439144888523
240,146.68504110934217,158.93843202395425,174.456617553791
241,146.80983897737656,160.2147217858831,174.25789815787627
242,172.15463473948398,120.18253291594661,176.0085681135813
243,164.1208490152534,115.88023064416771,175.1125167238513
244,162.49359704334427,117.64943629938941,172.96929006633945
245,177.16034467645483,116.05335746277467,172.452396523822
246,176.3640086728919,119.09721300313919,170.13604537674144
247,166.2281400848922,131.19261608283625,167.58081124678623
248,159.83386464726783,125.43080616458201,166.3153480864651
249,120.39666391057128,126.36979377961435,163.17841125457173
250,165.52706971877566,118.59308536998,156.3027421579279
251,166.69354174818358,115.80310080320433,155.66108707298807
252,172.2260437256442,122.8153481805065,152.84865342052674
253,175.41389446819977,119.68596566597216,147.2124557327941
254,166.04782462159,165.9520196943202,166.65772019120234
255,147.93292901809954,146.93245423260493,162.17030153351456
256,158.43717682603176,160.12784203490054,152.13131580300706
257,161.98909512411512,128.01181482716282,130.04042549301641
258,167.90471127344148,126.24401984826048,135.0456753255291
259,172.01330437652953,126.7714125298902,133.108353914712
260,175.2746369236101,126.06464174451162,129.219897658931
261,177.8428742177877,127.5164755569856,122.61334034402378
262,178.5844149978195,124.93581674138323,101.11651452513662
263,178.83087415859683,124.11789744409958,110.74823941516517
264,179.75385853811497,149.69528544109764,179.52701650301788
265,178.7248312372885,146.19211607615028,171.36504945707847
266,179.6622225371078,125.59142590544133,61.55047598073735
267,174.16876742102752,151.40859245721825,169.66167742596895
268,175.3405287839328,125.10154222296364,153.9160379451892
269,172.76138079660126,175.88341525290173,174.1780413330292
270,177.93610226900873,118.60692165146968,154.32558322403435
271,178.10604763546587,171.41969664889527,162.56098536512292
272,179.27476405774829,138.54189097228448,153.10406726141383
273,176.44420156806137,118.08610818968955,151.812237193808
274,173.6380700866868,160.6324612167576,162.68220353322135
275,175.11454616769083,107.2385089343404,150.45022298941552
276,179.59028678056646,108.37350980490186,149.8731882612992
277,175.4196128265849,111.02822999169263,149.02090100014476
278,171.16875016557657,111.02571601463305,149.27233023782736
279,168.59914692995213,108.55378342066903,149.3159526641481
280,169.71882708650304,112.32136434670247,148.2873067929988
281,168.9850822567522,110.17164389866004,148.25820965356573
282,172.25523736528095,114.43516817007405,147.8564250322315
283,168.86932787193666,136.3828354006203,35.87557262308044
284,166.66847860729166,95.79808493566811,149.83480224603545
285,166.6021544896288,156.80082330472257,173.75625384373737
286,168.36481265756456,147.57110766240714,31.121486703324855
287,169.90832186945835,160.69550785958526,94.58922166418375
288,167.42574685904637,106.06794141135151,146.1313427303708
289,165.64931779302165,125.79380806901244,146.82185337759472
290,162.78339307343944,107.30215505638309,147.24540454825112
291,159.93268844643958,119.52517832250258,148.06263112582135
292,158.41829517680247,136.39713983765074,147.2934720228423
293,158.3812096012285,131.28509851542125,146.85485660663332
294,157.46610795623687,135.96186569052918,147.3899210923699
295,153.57055346299293,142.5648465830622,148.88242715038973
296,155.21315886243684,138.9309557193391,149.28920000130077
297,157.18806085833052,151.5343363758429,149.38907668494582
298,153.59100174549852,168.31206655459005,148.72900502968008
299,152.86328513489357,162.1420917282423,148.50698022526473
300,144.0941171910904,164.85254840103943,148.11834206543108
